page	line	entry_id	zone	token	issue	suggestion	line_excerpt
5	27	0	german_prose_with_translit	vorwärts	invalid_translit_shape	vorwärts	Es bedeutete einen Schritt vorwärts, als im Jahr 1959 die Akademie, die bis dahin
5	27	0	german_prose_with_translit	vorwärts	german_umlaut_in_translit_context	vorwärts	Es bedeutete einen Schritt vorwärts, als im Jahr 1959 die Akademie, die bis dahin
5	37	0	german_prose_with_translit	erklärungen	invalid_translit_shape	erklärungen	erklärungen im zweiten Band des tibetisch-tibetischen Wörterbuches von Chos-grags.
5	37	0	german_prose_with_translit	erklärungen	german_umlaut_in_translit_context	erklärungen	erklärungen im zweiten Band des tibetisch-tibetischen Wörterbuches von Chos-grags.
5	40	0	german_prose_with_translit	Verfügung	invalid_translit_shape	Verfügung	tibetischen Ausgabe, die Heinrich Harrer als Leihgabe zur Verfügung gestellt hatte,
5	40	0	german_prose_with_translit	Verfügung	german_umlaut_in_translit_context	Verfügung	tibetischen Ausgabe, die Heinrich Harrer als Leihgabe zur Verfügung gestellt hatte,
6	8	0	german_prose_with_translit	lha-ram-pa-Prüfung	invalid_translit_shape	lha-ram-pa-Prüfung	dGe-bśes lha-ram-pa-Prüfung in Tibet abgelegt hatten, vom Dalai Lama ausgewählt und
6	8	0	german_prose_with_translit	lha-ram-pa-Prüfung	german_umlaut_in_translit_context	lha-ram-pa-Prüfung	dGe-bśes lha-ram-pa-Prüfung in Tibet abgelegt hatten, vom Dalai Lama ausgewählt und
6	10	0	german_prose_with_translit	Wörterbuchprojekts	invalid_translit_shape	Wörterbuchprojekts	Sie wurden der Arbeitsstelle des Wörterbuchprojekts in der Akademie zugeteilt, um
6	10	0	german_prose_with_translit	Wörterbuchprojekts	german_umlaut_in_translit_context	Wörterbuchprojekts	Sie wurden der Arbeitsstelle des Wörterbuchprojekts in der Akademie zugeteilt, um
6	11	0	german_prose_with_translit	Übersetzungen	invalid_translit_shape	Übersetzungen	F. Wilhelm bei Übersetzungen von Exzerpten zu unterstützen.
6	11	0	german_prose_with_translit	Übersetzungen	german_umlaut_in_translit_context	Übersetzungen	F. Wilhelm bei Übersetzungen von Exzerpten zu unterstützen.
6	31	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	interlinearer mongolischer Übersetzung zu sammeln.
6	31	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	interlinearer mongolischer Übersetzung zu sammeln.
6	34	0	german_prose_with_translit	zusammenhängenden	invalid_translit_shape	zusammenhängenden	und einem Blockdruck wurden erstmals Wörter aus einem zusammenhängenden Text
6	34	0	german_prose_with_translit	zusammenhängenden	german_umlaut_in_translit_context	zusammenhängenden	und einem Blockdruck wurden erstmals Wörter aus einem zusammenhängenden Text
6	46	0	german_prose_with_translit	nam-mkha’ı	confusable_char	nam-mkha’i	des tibetisch-tibetischen Wörterbuches des Khyun-sprul ’Jigs-med nam-mkha’ı
6	52	0	german_prose_with_translit	Veränderungen	invalid_translit_shape	Veränderungen	Dies war der Stand der Arbeiten, als in den Jahren 1968-1970 einige Veränderungen
6	52	0	german_prose_with_translit	Veränderungen	german_umlaut_in_translit_context	Veränderungen	Dies war der Stand der Arbeiten, als in den Jahren 1968-1970 einige Veränderungen
6	61	0	german_prose_with_translit	Wörterbuchprojekts	invalid_translit_shape	Wörterbuchprojekts	endlich eine Planstelle; die ständige Gefahr der Suspendierung des Wörterbuchprojekts
6	61	0	german_prose_with_translit	Wörterbuchprojekts	german_umlaut_in_translit_context	Wörterbuchprojekts	endlich eine Planstelle; die ständige Gefahr der Suspendierung des Wörterbuchprojekts
6	69	0	german_prose_with_translit	Weiterbeschäftigung	invalid_translit_shape	Weiterbeschäftigung	In der Folgezeit gestaltete sich die Weiterbeschäftigung der ehemaligen Rocke-
6	69	0	german_prose_with_translit	Weiterbeschäftigung	german_umlaut_in_translit_context	Weiterbeschäftigung	In der Folgezeit gestaltete sich die Weiterbeschäftigung der ehemaligen Rocke-
6	72	0	german_prose_with_translit	Bemühungen	invalid_translit_shape	Bemühungen	Panglung hatte 1967 nach langwierigen Bemühungen die Erlaubnis zum Studium an der
6	72	0	german_prose_with_translit	Bemühungen	german_umlaut_in_translit_context	Bemühungen	Panglung hatte 1967 nach langwierigen Bemühungen die Erlaubnis zum Studium an der
6	74	0	german_prose_with_translit	Verfügung	invalid_translit_shape	Verfügung	Grundlage konnte 1976 eine Planstelle für J. Panglung zur Verfügung gestellt werden.
6	74	0	german_prose_with_translit	Verfügung	german_umlaut_in_translit_context	Verfügung	Grundlage konnte 1976 eine Planstelle für J. Panglung zur Verfügung gestellt werden.
6	86	0	german_prose_with_translit	Wörtersammlung	invalid_translit_shape	Wörtersammlung	hinzukommender tibetischer Wortschatz auf breiter Basıs in die Wörtersammlung
6	86	0	german_prose_with_translit	Wörtersammlung	german_umlaut_in_translit_context	Wörtersammlung	hinzukommender tibetischer Wortschatz auf breiter Basıs in die Wörtersammlung
7	10	0	german_prose_with_translit	Wörtersammlung	invalid_translit_shape	Wörtersammlung	basıs zur Erweiterung der Wörtersammlung bei. Im einzelnen wertete Paul Draghi die
7	10	0	german_prose_with_translit	Wörtersammlung	german_umlaut_in_translit_context	Wörtersammlung	basıs zur Erweiterung der Wörtersammlung bei. Im einzelnen wertete Paul Draghi die
7	21	0	latin_other	Wörtersammlung	invalid_translit_shape	Wörtersammlung	Kaniskalekha zur Wörtersammlung beisteuerte.
7	21	0	latin_other	Wörtersammlung	german_umlaut_in_translit_context	Wörtersammlung	Kaniskalekha zur Wörtersammlung beisteuerte.
7	24	0	german_prose_with_translit	Förderung	invalid_translit_shape	Förderung	Akademienprogramm aufgenommen, eine Förderung von Langzeitvorhaben, deren
7	24	0	german_prose_with_translit	Förderung	german_umlaut_in_translit_context	Förderung	Akademienprogramm aufgenommen, eine Förderung von Langzeitvorhaben, deren
7	33	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	etwa gleichzeitig erfolgten Übersetzung der kanonischen Literatur aus dem Sanskrit —
7	33	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	etwa gleichzeitig erfolgten Übersetzung der kanonischen Literatur aus dem Sanskrit —
7	37	0	german_prose_with_translit	Veröffentlichungen	invalid_translit_shape	Veröffentlichungen	Veröffentlichungen von Dokumenten, zum großen Teil auch mit Übersetzung oder
7	37	0	german_prose_with_translit	Veröffentlichungen	german_umlaut_in_translit_context	Veröffentlichungen	Veröffentlichungen von Dokumenten, zum großen Teil auch mit Übersetzung oder
7	37	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	Veröffentlichungen von Dokumenten, zum großen Teil auch mit Übersetzung oder
7	37	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	Veröffentlichungen von Dokumenten, zum großen Teil auch mit Übersetzung oder
7	38	0	german_prose_with_translit	zugänglich	invalid_translit_shape	zugänglich	detaillierter Inhaltsangabe durch D. Schuh (Bonn) zugänglich gemacht worden. Der
7	38	0	german_prose_with_translit	zugänglich	german_umlaut_in_translit_context	zugänglich	detaillierter Inhaltsangabe durch D. Schuh (Bonn) zugänglich gemacht worden. Der
7	62	0	german_prose_with_translit	Veröffentlichungen	invalid_translit_shape	Veröffentlichungen	Texten nach sich zog, nahezu überrannt wurden. Alle diese Veröffentlichungen in an-
7	62	0	german_prose_with_translit	Veröffentlichungen	german_umlaut_in_translit_context	Veröffentlichungen	Texten nach sich zog, nahezu überrannt wurden. Alle diese Veröffentlichungen in an-
7	66	0	german_prose_with_translit	ursprüngliche	invalid_translit_shape	ursprüngliche	tete Texte. Die ursprüngliche Wörterbuchplanung war vielfach dadurch behindert ge-
7	66	0	german_prose_with_translit	ursprüngliche	german_umlaut_in_translit_context	ursprüngliche	tete Texte. Die ursprüngliche Wörterbuchplanung war vielfach dadurch behindert ge-
7	66	0	german_prose_with_translit	Wörterbuchplanung	invalid_translit_shape	Wörterbuchplanung	tete Texte. Die ursprüngliche Wörterbuchplanung war vielfach dadurch behindert ge-
7	66	0	german_prose_with_translit	Wörterbuchplanung	german_umlaut_in_translit_context	Wörterbuchplanung	tete Texte. Die ursprüngliche Wörterbuchplanung war vielfach dadurch behindert ge-
7	73	0	german_prose_with_translit	angepaßt	invalid_translit_shape	angepaßt	angepaßt werden. Die in elektronischer Form verfügbaren Texte (ACIP) wiederum
7	73	0	german_prose_with_translit	angepaßt	german_umlaut_in_translit_context	angepaßt	angepaßt werden. Die in elektronischer Form verfügbaren Texte (ACIP) wiederum
7	74	0	german_prose_with_translit	Wörtersammlung	invalid_translit_shape	Wörtersammlung	waren 111 den Fällen besonders willkommen, in denen in der Wörtersammlung keine,
7	74	0	german_prose_with_translit	Wörtersammlung	german_umlaut_in_translit_context	Wörtersammlung	waren 111 den Fällen besonders willkommen, in denen in der Wörtersammlung keine,
7	76	0	latin_other	Ergänzungen	invalid_translit_shape	Ergänzungen	erlaubten sie es doch, wichtige Ergänzungen vorzunehmen.
7	76	0	latin_other	Ergänzungen	german_umlaut_in_translit_context	Ergänzungen	erlaubten sie es doch, wichtige Ergänzungen vorzunehmen.
7	91	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	en Textbelegen in ihrem Kontext mit Übersetzung vorstellt.
7	91	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	en Textbelegen in ihrem Kontext mit Übersetzung vorstellt.
8	8	0	german_prose_with_translit	Zusammenhängen	invalid_translit_shape	Zusammenhängen	Zusammenhängen belegt ist.
8	8	0	german_prose_with_translit	Zusammenhängen	german_umlaut_in_translit_context	Zusammenhängen	Zusammenhängen belegt ist.
8	12	0	german_prose_with_translit	Erwähnung	invalid_translit_shape	Erwähnung	zur Wortbildung u.dgl. finden ohne Belegstellenkontext Erwähnung. Ferner sind
8	12	0	german_prose_with_translit	Erwähnung	german_umlaut_in_translit_context	Erwähnung	zur Wortbildung u.dgl. finden ohne Belegstellenkontext Erwähnung. Ferner sind
8	13	0	german_prose_with_translit	Wörtersammlung	invalid_translit_shape	Wörtersammlung	Namen, die in der Wörtersammlung vorliegen, in das Wörterbuch aufgenommen
8	13	0	german_prose_with_translit	Wörtersammlung	german_umlaut_in_translit_context	Wörtersammlung	Namen, die in der Wörtersammlung vorliegen, in das Wörterbuch aufgenommen
8	28	0	german_prose_with_translit	Lehnübersetzungen	invalid_translit_shape	Lehnübersetzungen	Lehnübersetzungen verzeichnet. Bei Fremd- und Lehnwörtern aus dem Chinesischen,
8	28	0	german_prose_with_translit	Lehnübersetzungen	german_umlaut_in_translit_context	Lehnübersetzungen	Lehnübersetzungen verzeichnet. Bei Fremd- und Lehnwörtern aus dem Chinesischen,
8	58	0	german_prose_with_translit	$a	confusable_char	śa	ist Grundlage für die Anordnung (z.B.: auf ku $a la folgt ku sa’ groṅ khyer).
8	69	0	german_prose_with_translit	Länge	invalid_translit_shape	Länge	Das subskribierte 77 chun dient in Fremdwörtern zur Bezeichnung der Länge (Transli-
8	69	0	german_prose_with_translit	Länge	german_umlaut_in_translit_context	Länge	Das subskribierte 77 chun dient in Fremdwörtern zur Bezeichnung der Länge (Transli-
8	74	0	latin_other	$a	confusable_char	śa	wiıe ta, tha, da, na, $a behandelt.
9	7	0	german_prose_with_translit	Durchführung	invalid_translit_shape	Durchführung	ohne präfigierte Buchstaben abzuzeichnen, doch ist eine konsequente Durchführung
9	7	0	german_prose_with_translit	Durchführung	german_umlaut_in_translit_context	Durchführung	ohne präfigierte Buchstaben abzuzeichnen, doch ist eine konsequente Durchführung
9	19	0	german_prose_with_translit	Wörtersammlung	invalid_translit_shape	Wörtersammlung	handele. Vielmehr kann auch die in der Wörtersammlung gegebene Beleglage maß-
9	19	0	german_prose_with_translit	Wörtersammlung	german_umlaut_in_translit_context	Wörtersammlung	handele. Vielmehr kann auch die in der Wörtersammlung gegebene Beleglage maß-
9	29	0	german_prose_with_translit	angepaßt	invalid_translit_shape	angepaßt	angepaßt. In anderen Fällen wird mit „r[ecte]“ in runder Klammer (r. ...) auf die für
9	29	0	german_prose_with_translit	angepaßt	german_umlaut_in_translit_context	angepaßt	angepaßt. In anderen Fällen wird mit „r[ecte]“ in runder Klammer (r. ...) auf die für
9	50	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	II. Belegstellenabschnitt: Kontext mit Übersetzung
9	50	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	II. Belegstellenabschnitt: Kontext mit Übersetzung
9	73	0	german_prose_with_translit	zusammengefaßt	invalid_translit_shape	zusammengefaßt	lautend sind, so werden sie zusammengefaßt. Handelt es sich um Verben mit nur einer
9	73	0	german_prose_with_translit	zusammengefaßt	german_umlaut_in_translit_context	zusammengefaßt	lautend sind, so werden sie zusammengefaßt. Handelt es sich um Verben mit nur einer
9	76	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	Die Wortart wird nur kenntlich gemacht, wenn sie aus der deutschen Übersetzung
9	76	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	Die Wortart wird nur kenntlich gemacht, wenn sie aus der deutschen Übersetzung
10	6	0	german_prose_with_translit	Anführungszeichen	invalid_translit_shape	Anführungszeichen	deutungsangabe eine in Anführungszeichen gesetzte, wörtliche Übersetzung des Lem-
10	6	0	german_prose_with_translit	Anführungszeichen	german_umlaut_in_translit_context	Anführungszeichen	deutungsangabe eine in Anführungszeichen gesetzte, wörtliche Übersetzung des Lem-
10	6	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	deutungsangabe eine in Anführungszeichen gesetzte, wörtliche Übersetzung des Lem-
10	6	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	deutungsangabe eine in Anführungszeichen gesetzte, wörtliche Übersetzung des Lem-
10	10	0	german_prose_with_translit	angefügt	invalid_translit_shape	angefügt	sind angefügt, wenn es als nötig oder hilfreich erscheint.
10	10	0	german_prose_with_translit	angefügt	german_umlaut_in_translit_context	angefügt	sind angefügt, wenn es als nötig oder hilfreich erscheint.
10	18	0	german_prose_with_translit	Lehnübersetzungen	invalid_translit_shape	Lehnübersetzungen	c) Fremdwörter, Lehnwörter, Lehnübersetzungen.
10	18	0	german_prose_with_translit	Lehnübersetzungen	german_umlaut_in_translit_context	Lehnübersetzungen	c) Fremdwörter, Lehnwörter, Lehnübersetzungen.
10	19	0	german_prose_with_translit	Lehnübersetzungen	invalid_translit_shape	Lehnübersetzungen	Bei Fremdwörtern, Lehnwörtern und Lehnübersetzungen folgt auf die Bedeutungs-
10	19	0	german_prose_with_translit	Lehnübersetzungen	german_umlaut_in_translit_context	Lehnübersetzungen	Bei Fremdwörtern, Lehnwörtern und Lehnübersetzungen folgt auf die Bedeutungs-
10	25	0	german_prose_with_translit	Lehnübersetzungen	invalid_translit_shape	Lehnübersetzungen	(z. B. „zu skt. ...“ ), Lehnübersetzungen mit dem Zusatz „für“ kenntlich gemacht.
10	25	0	german_prose_with_translit	Lehnübersetzungen	german_umlaut_in_translit_context	Lehnübersetzungen	(z. B. „zu skt. ...“ ), Lehnübersetzungen mit dem Zusatz „für“ kenntlich gemacht.
10	27	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	I. Der Belegstellenabschnitt: Kontext mit Übersetzung
10	27	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	I. Der Belegstellenabschnitt: Kontext mit Übersetzung
10	53	0	german_prose_with_translit	Wörtersammlung	invalid_translit_shape	Wörtersammlung	Lemma in der Wörtersammlung nicht vorhanden ist und mit den zur Verfügung stehen-
10	53	0	german_prose_with_translit	Wörtersammlung	german_umlaut_in_translit_context	Wörtersammlung	Lemma in der Wörtersammlung nicht vorhanden ist und mit den zur Verfügung stehen-
10	53	0	german_prose_with_translit	Verfügung	invalid_translit_shape	Verfügung	Lemma in der Wörtersammlung nicht vorhanden ist und mit den zur Verfügung stehen-
10	53	0	german_prose_with_translit	Verfügung	german_umlaut_in_translit_context	Verfügung	Lemma in der Wörtersammlung nicht vorhanden ist und mit den zur Verfügung stehen-
10	56	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	2. Die Übersetzung des Belegstellenkontexts und die Stellenangabe
10	56	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	2. Die Übersetzung des Belegstellenkontexts und die Stellenangabe
10	58	0	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	Die Übersetzung des Belegstellenkontexts steht in Anführungszeichen. Darauf folgt in
10	58	0	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	Die Übersetzung des Belegstellenkontexts steht in Anführungszeichen. Darauf folgt in
10	58	0	german_prose_with_translit	Anführungszeichen	invalid_translit_shape	Anführungszeichen	Die Übersetzung des Belegstellenkontexts steht in Anführungszeichen. Darauf folgt in
10	58	0	german_prose_with_translit	Anführungszeichen	german_umlaut_in_translit_context	Anführungszeichen	Die Übersetzung des Belegstellenkontexts steht in Anführungszeichen. Darauf folgt in
10	62	0	german_prose_with_translit	Folio-Zählung	invalid_translit_shape	Folio-Zählung	Texte aus dem Kanjur und Tanjur werden nach der Folio-Zählung der Blockdrucke zi-
10	62	0	german_prose_with_translit	Folio-Zählung	german_umlaut_in_translit_context	Folio-Zählung	Texte aus dem Kanjur und Tanjur werden nach der Folio-Zählung der Blockdrucke zi-
10	64	0	german_prose_with_translit	Zählung	invalid_translit_shape	Zählung	die moderne Zählung nach Seiten oder Textabbildungen zugrundegelegt, sofern eine
10	64	0	german_prose_with_translit	Zählung	german_umlaut_in_translit_context	Zählung	die moderne Zählung nach Seiten oder Textabbildungen zugrundegelegt, sofern eine
10	71	0	german_prose_with_translit	Folio-Zählung	invalid_translit_shape	Folio-Zählung	Bei der Folio-Zählung werden Vorder- und Rückseiten durch „a“ und „b“ bezeichnet,
10	71	0	german_prose_with_translit	Folio-Zählung	german_umlaut_in_translit_context	Folio-Zählung	Bei der Folio-Zählung werden Vorder- und Rückseiten durch „a“ und „b“ bezeichnet,
10	87	0	german_prose_with_translit	angeführten	invalid_translit_shape	angeführten	Wort mit der im Kopf an erster Stelle angeführten Schreibweise des Lemma überein-
10	87	0	german_prose_with_translit	angeführten	german_umlaut_in_translit_context	angeführten	Wort mit der im Kopf an erster Stelle angeführten Schreibweise des Lemma überein-
11	17	1	example_tibetan_latin	ısha	confusable_char	isha	G (༠༢ & ısha ཛ་ 62༣ ཝ་ wa £ irgtberelestbre bit [357
12	1	3	german_prose_with_translit	Abkürzungsverzeichnisse	invalid_translit_shape	Abkürzungsverzeichnisse	Literatur- und Abkürzungsverzeichnisse
12	1	3	german_prose_with_translit	Abkürzungsverzeichnisse	german_umlaut_in_translit_context	Abkürzungsverzeichnisse	Literatur- und Abkürzungsverzeichnisse
12	3	3	german_prose_with_translit	Abkürzungen	invalid_translit_shape	Abkürzungen	1. Abkürzungen für Quellentexte und zitierte Werke
12	3	3	german_prose_with_translit	Abkürzungen	german_umlaut_in_translit_context	Abkürzungen	1. Abkürzungen für Quellentexte und zitierte Werke
12	5	3	german_prose_with_translit	Abkürzungen	invalid_translit_shape	Abkürzungen	Im folgenden sind die im Wörterbuch der tibetischen Schriftsprache verwendeten Abkürzungen
12	5	3	german_prose_with_translit	Abkürzungen	german_umlaut_in_translit_context	Abkürzungen	Im folgenden sind die im Wörterbuch der tibetischen Schriftsprache verwendeten Abkürzungen
12	6	3	german_prose_with_translit	Abkürzungen	invalid_translit_shape	Abkürzungen	für Quellentexte und Referenzwerke aufgeführt; die allgemeinen Abkürzungen finden sich un-
12	6	3	german_prose_with_translit	Abkürzungen	german_umlaut_in_translit_context	Abkürzungen	für Quellentexte und Referenzwerke aufgeführt; die allgemeinen Abkürzungen finden sich un-
12	7	3	german_prose_with_translit	Abkürzungsverzeichnisse	invalid_translit_shape	Abkürzungsverzeichnisse	ten auf pp. liıx-Ixu. Die Literatur- und Abkürzungsverzeichnisse werden mit den folgenden Lie-
12	7	3	german_prose_with_translit	Abkürzungsverzeichnisse	german_umlaut_in_translit_context	Abkürzungsverzeichnisse	ten auf pp. liıx-Ixu. Die Literatur- und Abkürzungsverzeichnisse werden mit den folgenden Lie-
12	10	3	german_prose_with_translit	Abkürzungen	invalid_translit_shape	Abkürzungen	Die verwendeten Abkürzungen sind historisch gewachsen. Zur schnelleren Orientierung des
12	10	3	german_prose_with_translit	Abkürzungen	german_umlaut_in_translit_context	Abkürzungen	Die verwendeten Abkürzungen sind historisch gewachsen. Zur schnelleren Orientierung des
12	11	3	german_prose_with_translit	eingebürgerte	invalid_translit_shape	eingebürgerte	Benutzers wurden eingebürgerte Abkürzungen in der Regel beibehalten: Die von JÄschke ver-
12	11	3	german_prose_with_translit	eingebürgerte	german_umlaut_in_translit_context	eingebürgerte	Benutzers wurden eingebürgerte Abkürzungen in der Regel beibehalten: Die von JÄschke ver-
12	11	3	german_prose_with_translit	Abkürzungen	invalid_translit_shape	Abkürzungen	Benutzers wurden eingebürgerte Abkürzungen in der Regel beibehalten: Die von JÄschke ver-
12	11	3	german_prose_with_translit	Abkürzungen	german_umlaut_in_translit_context	Abkürzungen	Benutzers wurden eingebürgerte Abkürzungen in der Regel beibehalten: Die von JÄschke ver-
12	33	3	german_prose_with_translit	Abhisamayälamkära-näma-prajnapäramitopadesa-Sästra	invalid_translit_shape	Abhisamayälamkära-näma-prajnapäramitopadesa-Sästra	rgyan ces bya ba / Maitreya: Abhisamayälamkära-näma-prajnapäramitopadesa-Sästra.
12	33	3	german_prose_with_translit	Abhisamayälamkära-näma-prajnapäramitopadesa-Sästra	german_umlaut_in_translit_context	Abhisamayälamkära-näma-prajnapäramitopadesa-Sästra	rgyan ces bya ba / Maitreya: Abhisamayälamkära-näma-prajnapäramitopadesa-Sästra.
12	36	3	german_prose_with_translit	Vägbhata	invalid_translit_shape	Vägbhata	Ahs Pha gol: Yan lag breyad pa’i sin po bsdus pa / Vägbhata: Astängahrdayasambhitä. Teilw.
12	36	3	german_prose_with_translit	Vägbhata	german_umlaut_in_translit_context	Vägbhata	Ahs Pha gol: Yan lag breyad pa’i sin po bsdus pa / Vägbhata: Astängahrdayasambhitä. Teilw.
12	36	3	german_prose_with_translit	Astängahrdayasambhitä	invalid_translit_shape	Astängahrdayasambhitä	Ahs Pha gol: Yan lag breyad pa’i sin po bsdus pa / Vägbhata: Astängahrdayasambhitä. Teilw.
12	36	3	german_prose_with_translit	Astängahrdayasambhitä	german_umlaut_in_translit_context	Astängahrdayasambhitä	Ahs Pha gol: Yan lag breyad pa’i sin po bsdus pa / Vägbhata: Astängahrdayasambhitä. Teilw.
12	38	3	german_prose_with_translit	Nämalingänusäsana	invalid_translit_shape	Nämalingänusäsana	Ak ’Chi med sen ge: ’Chi ba med pa’i mdzod / Amarasımha: Nämalingänusäsana, sog.
12	38	3	german_prose_with_translit	Nämalingänusäsana	german_umlaut_in_translit_context	Nämalingänusäsana	Ak ’Chi med sen ge: ’Chi ba med pa’i mdzod / Amarasımha: Nämalingänusäsana, sog.
13	33	3	german_prose_with_translit	ba’ı	confusable_char	ba’i	A kya yons ’dzin Blo bzan don grub, dByans can dga’ ba’ı blo gros (1740-1827). Ed.:
13	38	3	german_prose_with_translit	eingerückter	invalid_translit_shape	eingerückter	bKa’gdams chos ’byun rnam thar. Teilw. Ed.: EIMER 1979, dort eingerückter Text, Kür-
13	38	3	german_prose_with_translit	eingerückter	german_umlaut_in_translit_context	eingerückter	bKa’gdams chos ’byun rnam thar. Teilw. Ed.: EIMER 1979, dort eingerückter Text, Kür-
13	52	3	german_prose_with_translit	Iha	confusable_char	lha	Zi ba Iha: Byan chub sems dpa’i spyod pa la jug pa / Säntideva: Bodhicaryavatära. Ed.:
13	52	3	german_prose_with_translit	Bodhicaryavatära	invalid_translit_shape	Bodhicaryavatära	Zi ba Iha: Byan chub sems dpa’i spyod pa la jug pa / Säntideva: Bodhicaryavatära. Ed.:
13	52	3	german_prose_with_translit	Bodhicaryavatära	german_umlaut_in_translit_context	Bodhicaryavatära	Zi ba Iha: Byan chub sems dpa’i spyod pa la jug pa / Säntideva: Bodhicaryavatära. Ed.:
13	53	3	german_prose_with_translit	Bodhicaryavatära	invalid_translit_shape	Bodhicaryavatära	WELLER 1950, Anhang: Tibetischer Text des Bodhicaryavatära. Skt.: VaıpyA 1960b. In-
13	53	3	german_prose_with_translit	Bodhicaryavatära	german_umlaut_in_translit_context	Bodhicaryavatära	WELLER 1950, Anhang: Tibetischer Text des Bodhicaryavatära. Skt.: VaıpyA 1960b. In-
13	76	3	german_prose_with_translit	Iha’i	confusable_char	lha’i	Byar Nag dban: dPal ’brug par lun Iha’i gdun brgyud kyis bstan pa’i rin lugs / Iho mon
13	76	3	german_prose_with_translit	Iho	confusable_char	lho	Byar Nag dban: dPal ’brug par lun Iha’i gdun brgyud kyis bstan pa’i rin lugs / Iho mon
13	81	3	german_prose_with_translit	Idan	confusable_char	ldan	von dGa’ Idan phun tshogs glin), darin Textabb. 1-103: /Ha ’dre bka’i than yıg
13	82	3	latin_other	bka’ithanyıg	confusable_char	bka’ithanyig	(Bd. ka); 105-287: rGyal po bka’ithanyıg (Bd. kha); 289-381: bIsun mo bka’i than yıg
13	116	3	german_prose_with_translit	Abkürzungsverzeichnisse	invalid_translit_shape	Abkürzungsverzeichnisse	Literatur- und Abkürzungsverzeichnisse
